Title, Summary, Date, Link, 
BCS Global Markets builds up investment banking with senior hire,Russian brokerage BCS Global Markets has appointed a senior banker from HSBC as head of capital markets and investment banking.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdlytrp1qdb/bcs-global-markets-builds-up-investment-banking-with-senior-hire
ADB opens Kauri market for 2020,Demand for the Asian Development Bank's new five year Kauri print — the first SSA deal in the market since August — soared on Wednesday leading to the deal being increased twice during pricing. With several frequent issuers also circling the market bankers expect more to follow.,15 Jan 2020,https://www.globalcapital.com/article/b1jxddqg93pct4/adb-opens-kauri-market-for-2020
Sinagpore’s ARA strikes deal to boost Venn Partners’ firepower,ARA Asset Management a Singapore-based asset manager focused on Reits has bought a majority stake in Venn Partners a secured asset specialist investing in UK and Netherlands assets in a deal which will boost the firm’s firepower in the mortgage and CRE debt markets.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdghgj6xbct/sinagpores-ara-strikes-deal-to-boost-venn-partners-firepower
CyrusOne brings spread in by 35bp during execution,Crossover credit CyrusOne a US real estate investment trust headed to the euro bond market for a seven year trade on Wednesday. It got chunky demand and tightened its spread by 35bp during execution.,15 Jan 2020,https://www.globalcapital.com/article/b1jxd9zvgt9yqk/cyrusone-brings-spread-in-by-35bp-during-execution
Laying it on FICC: trading helps Goldman and Bank of America,Fixed income currencies and commodities trading (FICC) has been the clear area of strength in US bank results so far when compared with the fourth quarter of 2018 particularly in rates and mortgages. Underwriting fees have also come in high but advisory earnings have suffered.,15 Jan 2020,https://www.globalcapital.com/article/b1jxcp3wp29stg/laying-it-on-ficc-trading-helps-goldman-and-bank-of-america
Demand high for SSA dollar threes and 10s,A pair of Asian SSA issuers joined a busy dollar market on Wednesday bringing three and 10 year deals. Demand for three year dollar paper is high with two more issuers set to join the fray on Thursday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdnzl26t9rv/demand-high-for-ssa-dollar-threes-and-10s
UK PP agents to test US investors’ appetite for councils,UK private placement advisers and agents are keen to speak to North American investors about their appetite for debt from UK local governments seen by many as the next source of growth for PPs in Europe after the central government raised the rate at which it lends to them.,15 Jan 2020,https://www.globalcapital.com/article/b1jxdsjhdw9z15/uk-pp-agents-to-test-us-investors-appetite-for-councils
Clarion Housing pays zero NIP for blowout sterling green bond,The UK's Clarion Housing Group a housing association got a rapturous reception from the sterling bond market on Wednesday which allowed it to increase its green bond and price it flat to its curve.,15 Jan 2020,https://www.globalcapital.com/article/b1jxd5y0d2j38q/clarion-housing-pays-zero-nip-for-blowout-sterling-green-bond
IDA readies sterling debut,The International Development Association has hired banks to lead its first sterling bond as it looks to make another step in its quest to develop a diversified funding programme.,15 Jan 2020,https://www.globalcapital.com/article/b1jxcflvybc5rt/ida-readies-sterling-debut
Investors swoop on Helaba and Bawag covered bonds as drought feared,Landesbank Hessen-Thueringen Girozentrale (Helaba) and Bawag enjoyed heavy demand for their covered bonds issued on Wednesday amid growing concern that January’s usual supply surge is about to come to an abrupt end.,15 Jan 2020,https://www.globalcapital.com/article/b1jxccy8dhxvgp/investors-swoop-on-helaba-and-bawag-covered-bonds-as-drought-feared
Commerz doubles up with euro sterling bail-inable senior,Commerzbank was able to attract "very high quality books" for its issue of non-preferred senior euro and sterling bonds on Wednesday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc6l5g7pr6j/commerz-doubles-up-with-euro-sterling-bailinable-senior
Bank duo taps into demand for senior as blackouts start to weigh on market,Demand for senior trades from Commerzbank and Raiffeisen Bank International this week reflected a softness in secondary performance as well as a slowdown in the primary market as European banks enter blackout season.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc826jnx2s0/bank-duo-taps-into-demand-for-senior-as-blackouts-start-to-weigh-on-market
Höegh LNG docks in loan and bond markets,Norway's Höegh LNG which operates 10 floating liquefied natural gas import terminals has signed an $80m revolving credit facility and mandated banks for a Norwegian krone bond.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc05xm4gdpf/h246egh-lng-docks-in-loan-and-bond-markets
Large US fund picks up big profit from NMC block,Capital Group one of the largest asset managers in the US bought 13.45m shares in NMC Health on January 8 according to a disclosure on the London Stock Exchange. They were worth about £160m. That was the day after a £375m block trade by Saeed Al Qebaisi and Khaleefa Al Muhairi two of the three controlling shareholders in the UAE health company which faced criticism from short-seller Muddy Waters of its balance sheet and financial statements in December.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbvnj40h32t/large-us-fund-picks-up-big-profit-from-nmc-block
UK’s PRA loosens tight conditions on risk transfer,The UK’s bank regulator once one of the world’s toughest has eased some of its conditions around the synthetic risk transfer market allowing the UK’s biggest lenders to sell balance sheet CLOs on similar terms to their European Central Bank-regulated peers.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbnqnbrc48f/uks-pra-loosens-tight-conditions-on-risk-transfer
NatWest provides subprime car finance facility for Provident's Moneybarn,Provident Financial Group the UK specialist lender has agreed a bilateral securitization facility with NatWest Markets to fund up to £100m of vehicle finance receivables from its Moneybarn subprime brand. The facility is expected to grow to £275m over the next 18 months.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbm53tzvkj0/natwest-provides-subprime-car-finance-facility-for-provident39s-moneybarn
Monte launches T2 at 8% to complete capital plan,Banca Monte dei Paschi di Siena was more than two times subscribed for a €400m tier two on Wednesday as the state-backed Italian lender used strong market conditions to finally complete the last leg of its capital raising plan.,15 Jan 2020,https://www.globalcapital.com/article/b1jxc4jcnxrkd9/monte-launches-t2-at-8-to-complete-capital-plan
Perfect storm drives record SSA order books,A combination of factors are driving colossal demand for new issues in the public sector bond market with Spain setting a new landmark on Tuesday with the largest ever order book in the eurozone.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbcblsjfxjm/perfect-storm-drives-record-ssa-order-books
Veon brings 2019 bond up to targeted $1bn,Emerging markets telecommunications firm Veon formerly Vimpelcom printed a $300m tap of its $700m 4% April 2025s on Wednesday from a book of more than $1bn and paying a new issue premium of only 5bp according to a syndicate official on the tap.,15 Jan 2020,https://www.globalcapital.com/article/b1jxbfmbpr1d0d/veon-brings-2019-bond-up-to-targeted-$1bn
Covered bond investors putting on the risk,Covered bond investors are increasingly confident about taking on duration and credit risk as yields are set to be stable and spreads should remain well supported an asset manager told GlobalCapital on Wednesday.,15 Jan 2020,https://www.globalcapital.com/article/b1jxb4tczt7lbc/covered-bond-investors-putting-on-the-risk
TSKB brings first Turkish FI deal for nearly a year,Turkiye Sinai Kalkinma Bankasi (TSKB) has released price guidance on the first benchmark Turkish bank bond since March last year. Books had reached over $2.2bn by midday and the market has been told to expect a $400m deal.,15 Jan 2020,https://www.globalcapital.com/article/b1jxb6bgls3r1v/tskb-brings-first-turkish-fi-deal-for-nearly-a-year
Santander confirms ‘irreversible’ decision to call its controversial CoCo,Banco Santander has followed through on its commitment to call an additional tier one (AT1) bond after extending the life of the instrument a number of times in 2019. The decision comes as favourable market conditions increased the likelihood that issuers will choose to refinance their contingent capital securities this year.,15 Jan 2020,https://www.globalcapital.com/article/b1jxb2s5x6l99q/santander-confirms-irreversible-decision-to-call-its-controversial-coco
Bullish investors boost European block trades,Strong investor demand has led to a positive start for Europe’s equity capital markets with several large block trades attracting big orders leading to attractive terms for sellers.,15 Jan 2020,https://www.globalcapital.com/article/b1jx9gxk6zd2gt/bullish-investors-boost-european-block-trades
Corporate primary faces test in secondary spread behaviour,European corporate bond specialists are keeping an eagle-like watch on how well new issues trade in the immediate aftermarket. Any widening could kick off a trend towards higher new issue premiums.,15 Jan 2020,https://www.globalcapital.com/article/b1jx9rlrlzpk6z/corporate-primary-faces-test-in-secondary-spread-behaviour
Corrected: Taiwan’s Innolux launches $300m zero coupon CB,Taipei-listed Innolux Corp hit the market on Wednesday with a $300m convertible bond its debut equity-linked deal.,15 Jan 2020,https://www.globalcapital.com/article/b1jx91xzc7pzyk/corrected-taiwans-innolux-launches-$300m-zero-coupon-cb
Investors offered CEEMEA bond buffet,The CEEMEA primary market is up and running at full pelt this week with all thoughts of the US-Iran crisis having vanished. So many bonds were out in the market on Tuesday that one investor said that a deal needed to be “exceptional” to garner his attention.,15 Jan 2020,https://www.globalcapital.com/article/b1jx95t1cs1y17/investors-offered-ceemea-bond-buffet
Lippo Karawaci reprices secondary curve with new notes,Indonesian real estate developer Lippo Karawaci played to investors' need for diversification away from China when it raised $325m from a 2025 bond sale.,15 Jan 2020,https://www.globalcapital.com/article/b1jx7v7h7by8cp/lippo-karawaci-reprices-secondary-curve-with-new-notes
Star board starts 2020 strong as pipeline builds,The appeal of China’s Star market shows no sign of waning with seven issuers already pricing their IPOs on the board this month and more companies joining the pipeline.,15 Jan 2020,https://www.globalcapital.com/article/b1jx7qq32m3cc9/star-board-starts-2020-strong-as-pipeline-builds
